STDR_YY_CD,STDR_QU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TOT_WRC_POPLTN_CO,ML_WRC_POPLTN_CO,FML_WRC_POPLTN_CO,AGRDE_10_WRC_POPLTN_CO,AGRDE_20_WRC_POPLTN_CO,AGRDE_30_WRC_POPLTN_CO,AGRDE_40_WRC_POPLTN_CO,AGRDE_50_WRC_POPLTN_CO,AGRDE_60_ABOVE_WRC_POPLTN_CO,MAG_10_WRC_POPLTN_CO,MAG_20_WRC_POPLTN_CO,MAG_30_WRC_POPLTN_CO,MAG_40_WRC_POPLTN_CO,MAG_50_WRC_POPLTN_CO,MAG_60_ABOVE_WRC_POPLTN_CO,FAG_10_WRC_POPLTN_CO,FAG_20_WRC_POPLTN_CO,FAG_30_WRC_POPLTN_CO,FAG_40_WRC_POPLTN_CO,FAG_50_WRC_POPLTN_CO,FAG_60_ABOVE_WRC_POPLTN_CO
2020,2,A,골목상권,2110013,체부동홍종문가옥,119.0,70.0,49.0,0.0,5.0,26.0,31.0,25.0,32.0,0.0,2.0,11.0,18.0,13.0,26.0,0.0,3.0,15.0,13.0,12.0,6.0
2020,2,A,골목상권,2110014,경복고등학교,194.0,82.0,112.0,0.0,28.0,54.0,40.0,44.0,28.0,0.0,4.0,14.0,21.0,24.0,19.0,0.0,24.0,40.0,19.0,20.0,9.0
2020,2,A,골목상권,2110015,청와대사랑채,578.0,345.0,233.0,0.0,64.0,147.0,166.0,126.0,75.0,0.0,16.0,63.0,110.0,91.0,65.0,0.0,48.0,84.0,56.0,35.0,10.0
2020,2,A,골목상권,2110016,평창동동측,7589.0,3104.0,4485.0,10.0,716.0,2233.0,2858.0,1504.0,268.0,4.0,279.0,1021.0,1416.0,284.0,100.0,6.0,437.0,1212.0,1442.0,1220.0,168.0
2020,2,A,골목상권,2110017,정독도서관,650.0,322.0,328.0,0.0,133.0,273.0,152.0,58.0,34.0,0.0,26.0,130.0,93.0,43.0,30.0,0.0,107.0,143.0,59.0,15.0,4.0
2020,2,A,골목상권,2110018,중앙고등학교,888.0,439.0,449.0,1.0,97.0,177.0,220.0,178.0,215.0,0.0,30.0,60.0,106.0,90.0,153.0,1.0,67.0,117.0,114.0,88.0,62.0
2020,2,A,골목상권,2110019,창덕궁,325.0,215.0,110.0,0.0,47.0,91.0,82.0,71.0,34.0,0.0,21.0,65.0,53.0,49.0,27.0,0.0,26.0,26.0,29.0,22.0,7.0
2020,2,A,골목상권,2110020,서울국제고등학교,639.0,315.0,324.0,1.0,145.0,288.0,122.0,57.0,26.0,1.0,44.0,146.0,75.0,32.0,17.0,0.0,101.0,142.0,47.0,25.0,9.0
2020,2,A,골목상권,2110021,성균관대학교,387.0,297.0,90.0,2.0,15.0,39.0,109.0,145.0,77.0,2.0,7.0,26.0,88.0,125.0,49.0,0.0,8.0,13.0,21.0,20.0,28.0
2020,2,A,골목상권,2110022,경신고등학교,537.0,396.0,141.0,11.0,142.0,162.0,128.0,59.0,35.0,10.0,100.0,123.0,94.0,43.0,26.0,1.0,42.0,39.0,34.0,16.0,9.0
2020,2,A,골목상권,2110023,서울대병원,186.0,55.0,131.0,0.0,18.0,37.0,42.0,47.0,42.0,0.0,5.0,12.0,14.0,10.0,14.0,0.0,13.0,25.0,28.0,37.0,28.0
2020,2,A,골목상권,2110024,혜회동주민센터,928.0,263.0,665.0,0.0,135.0,264.0,294.0,184.0,51.0,0.0,17.0,64.0,90.0,55.0,37.0,0.0,118.0,200.0,204.0,129.0,14.0
2020,2,A,골목상권,2110025,충신시장옆,213.0,129.0,84.0,2.0,17.0,46.0,63.0,56.0,29.0,0.0,6.0,23.0,43.0,33.0,24.0,2.0,11.0,23.0,20.0,23.0,5.0
2020,2,A,골목상권,2110026,종로5가역 4번,190.0,120.0,70.0,0.0,22.0,41.0,73.0,27.0,27.0,0.0,9.0,28.0,47.0,14.0,22.0,0.0,13.0,13.0,26.0,13.0,5.0
2020,2,A,골목상권,2110027,혜화역 1번,617.0,366.0,251.0,1.0,73.0,116.0,131.0,98.0,198.0,0.0,28.0,74.0,65.0,54.0,145.0,1.0,45.0,42.0,66.0,44.0,53.0
2020,2,A,골목상권,2110028,이화달팽이길,704.0,279.0,425.0,1.0,177.0,179.0,137.0,123.0,87.0,0.0,56.0,60.0,56.0,65.0,42.0,1.0,121.0,119.0,81.0,58.0,45.0
2020,2,A,골목상권,2110029,동대문역 1번,235.0,61.0,174.0,0.0,11.0,31.0,57.0,79.0,57.0,0.0,1.0,7.0,19.0,20.0,14.0,0.0,10.0,24.0,38.0,59.0,43.0
2020,2,A,골목상권,2110030,동대문역 3번,10.0,5.0,5.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0
2020,2,A,골목상권,2110031,창신역 1번,44.0,31.0,13.0,0.0,7.0,14.0,5.0,11.0,7.0,0.0,4.0,8.0,4.0,8.0,7.0,0.0,3.0,6.0,1.0,3.0,0.0
2020,2,A,골목상권,2110032,수족관거리,31.0,16.0,15.0,0.0,3.0,6.0,4.0,13.0,5.0,0.0,2.0,2.0,2.0,7.0,3.0,0.0,1.0,4.0,2.0,6.0,2.0
2020,2,A,골목상권,2110033,창신역 4번,166.0,89.0,77.0,0.0,26.0,42.0,35.0,40.0,23.0,0.0,6.0,22.0,17.0,25.0,19.0,0.0,20.0,20.0,18.0,15.0,4.0
2020,2,A,골목상권,2110034,창신1동주민센터,41.0,35.0,6.0,0.0,2.0,1.0,14.0,13.0,11.0,0.0,2.0,1.0,10.0,11.0,11.0,0.0,0.0,0.0,4.0,2.0,0.0
2020,2,A,골목상권,2110035,동묘앞역 2번,276.0,161.0,115.0,2.0,18.0,43.0,75.0,88.0,50.0,0.0,5.0,18.0,42.0,65.0,31.0,2.0,13.0,25.0,33.0,23.0,19.0
2020,2,A,골목상권,2110036,동묘앞역 3번,65.0,42.0,23.0,0.0,3.0,7.0,20.0,15.0,20.0,0.0,1.0,3.0,10.0,13.0,15.0,0.0,2.0,4.0,10.0,2.0,5.0
2020,2,A,골목상권,2110037,신설동역 12번,208.0,124.0,84.0,0.0,16.0,46.0,51.0,61.0,34.0,0.0,6.0,20.0,32.0,41.0,25.0,0.0,10.0,26.0,19.0,20.0,9.0
2020,2,A,골목상권,2110038,경향신문사,2636.0,1651.0,985.0,0.0,377.0,783.0,808.0,593.0,75.0,0.0,119.0,436.0,540.0,491.0,65.0,0.0,258.0,347.0,268.0,102.0,10.0
2020,2,A,골목상권,2110039,회현역 1번,49.0,26.0,23.0,0.0,2.0,8.0,12.0,14.0,13.0,0.0,0.0,4.0,9.0,8.0,5.0,0.0,2.0,4.0,3.0,6.0,8.0
2020,2,A,골목상권,2110040,중구회현체육센터(정화예술대남산캠퍼스),165.0,78.0,87.0,0.0,33.0,30.0,40.0,37.0,25.0,0.0,14.0,15.0,17.0,13.0,19.0,0.0,19.0,15.0,23.0,24.0,6.0
2020,2,A,골목상권,2110041,남산케이블카,967.0,435.0,532.0,2.0,118.0,152.0,175.0,254.0,266.0,2.0,51.0,69.0,83.0,87.0,143.0,0.0,67.0,83.0,92.0,167.0,123.0
2020,2,A,골목상권,2110042,남산골공원옆,994.0,621.0,373.0,3.0,121.0,221.0,287.0,251.0,111.0,0.0,43.0,127.0,198.0,179.0,74.0,3.0,78.0,94.0,89.0,72.0,37.0
2020,2,A,골목상권,2110043,충무초등학교,1202.0,670.0,532.0,12.0,212.0,307.0,331.0,223.0,117.0,7.0,97.0,155.0,169.0,152.0,90.0,5.0,115.0,152.0,162.0,71.0,27.0
2020,2,A,골목상권,2110044,관성묘,405.0,300.0,105.0,0.0,50.0,135.0,145.0,51.0,24.0,0.0,24.0,90.0,125.0,44.0,17.0,0.0,26.0,45.0,20.0,7.0,7.0
2020,2,A,골목상권,2110045,동대문역사문화공원역 5번,234.0,174.0,60.0,0.0,24.0,54.0,64.0,55.0,37.0,0.0,11.0,38.0,46.0,47.0,32.0,0.0,13.0,16.0,18.0,8.0,5.0
2020,2,A,골목상권,2110046,버티고개,106.0,76.0,30.0,0.0,6.0,23.0,41.0,28.0,8.0,0.0,3.0,17.0,29.0,20.0,7.0,0.0,3.0,6.0,12.0,8.0,1.0
2020,2,A,골목상권,2110047,다산성곽길,160.0,89.0,71.0,0.0,36.0,43.0,36.0,27.0,18.0,0.0,23.0,29.0,21.0,7.0,9.0,0.0,13.0,14.0,15.0,20.0,9.0
2020,2,A,골목상권,2110048,장충동주민센터,5312.0,2706.0,2606.0,21.0,867.0,1339.0,1511.0,1367.0,207.0,5.0,338.0,768.0,756.0,707.0,132.0,16.0,529.0,571.0,755.0,660.0,75.0
2020,2,A,골목상권,2110049,장충단 고개,2303.0,1240.0,1063.0,4.0,566.0,582.0,448.0,431.0,272.0,2.0,174.0,314.0,281.0,257.0,212.0,2.0,392.0,268.0,167.0,174.0,60.0
2020,2,A,골목상권,2110050,약수역 7번,309.0,230.0,79.0,0.0,34.0,81.0,76.0,76.0,42.0,0.0,21.0,59.0,60.0,57.0,33.0,0.0,13.0,22.0,16.0,19.0,9.0
2020,2,A,골목상권,2110051,한양공고앞 교차로,111.0,82.0,29.0,0.0,17.0,23.0,33.0,26.0,12.0,0.0,12.0,16.0,24.0,20.0,10.0,0.0,5.0,7.0,9.0,6.0,2.0
2020,2,A,골목상권,2110052,장충초등학교,484.0,281.0,203.0,0.0,43.0,100.0,132.0,130.0,79.0,0.0,16.0,63.0,75.0,82.0,45.0,0.0,27.0,37.0,57.0,48.0,34.0
2020,2,A,골목상권,2110053,청구역 1번,281.0,166.0,115.0,0.0,52.0,69.0,69.0,54.0,37.0,0.0,23.0,45.0,43.0,27.0,28.0,0.0,29.0,24.0,26.0,27.0,9.0
2020,2,A,골목상권,2110054,청구역 3번,1537.0,849.0,688.0,3.0,259.0,378.0,315.0,336.0,246.0,1.0,90.0,204.0,220.0,211.0,123.0,2.0,169.0,174.0,95.0,125.0,123.0
2020,2,A,골목상권,2110055,황학동벼룩시장,29.0,19.0,10.0,0.0,1.0,4.0,6.0,11.0,7.0,0.0,1.0,3.0,5.0,6.0,4.0,0.0,0.0,1.0,1.0,5.0,3.0
2020,2,A,골목상권,2110056,신당역 3번,506.0,288.0,218.0,0.0,60.0,129.0,115.0,112.0,90.0,0.0,29.0,63.0,68.0,70.0,58.0,0.0,31.0,66.0,47.0,42.0,32.0
2020,2,A,골목상권,2110057,황학코아루아파트,57.0,39.0,18.0,0.0,8.0,11.0,16.0,9.0,13.0,0.0,4.0,5.0,14.0,7.0,9.0,0.0,4.0,6.0,2.0,2.0,4.0
2020,2,A,골목상권,2110058,성심여자고등학교,947.0,659.0,288.0,10.0,141.0,228.0,254.0,194.0,120.0,3.0,71.0,162.0,181.0,141.0,101.0,7.0,70.0,66.0,73.0,53.0,19.0
2020,2,A,골목상권,2110059,새남터성지,385.0,307.0,78.0,0.0,38.0,71.0,113.0,138.0,25.0,0.0,21.0,48.0,99.0,124.0,15.0,0.0,17.0,23.0,14.0,14.0,10.0
2020,2,A,골목상권,2110060,효창공원앞역 6번,291.0,174.0,117.0,0.0,28.0,62.0,84.0,73.0,44.0,0.0,10.0,34.0,52.0,47.0,31.0,0.0,18.0,28.0,32.0,26.0,13.0
2020,2,A,골목상권,2110061,효창동주민센터,473.0,301.0,172.0,1.0,61.0,90.0,150.0,113.0,58.0,1.0,38.0,52.0,96.0,67.0,47.0,0.0,23.0,38.0,54.0,46.0,11.0
2020,2,A,골목상권,2110062,한강로동땡땡거리(은행나무길),5667.0,3458.0,2209.0,9.0,735.0,1660.0,1587.0,1162.0,514.0,6.0,299.0,844.0,1074.0,890.0,345.0,3.0,436.0,816.0,513.0,272.0,169.0
2020,2,A,골목상권,2110063,효창공원앞역 5번,530.0,347.0,183.0,8.0,47.0,104.0,139.0,132.0,100.0,6.0,25.0,71.0,93.0,87.0,65.0,2.0,22.0,33.0,46.0,45.0,35.0
2020,2,A,골목상권,2110064,효창공원앞역 2번,925.0,527.0,398.0,2.0,126.0,275.0,263.0,160.0,99.0,1.0,49.0,160.0,162.0,88.0,67.0,1.0,77.0,115.0,101.0,72.0,32.0
2020,2,A,골목상권,2110065,남정초등학교,137.0,92.0,45.0,0.0,17.0,45.0,48.0,17.0,10.0,0.0,9.0,37.0,31.0,10.0,5.0,0.0,8.0,8.0,17.0,7.0,5.0
2020,2,A,골목상권,2110066,서울역 15번,748.0,467.0,281.0,6.0,152.0,227.0,156.0,125.0,82.0,3.0,81.0,151.0,104.0,66.0,62.0,3.0,71.0,76.0,52.0,59.0,20.0
2020,2,A,골목상권,2110067,배문고등학교,1574.0,907.0,667.0,1.0,219.0,377.0,391.0,329.0,257.0,0.0,85.0,177.0,202.0,230.0,213.0,1.0,134.0,200.0,189.0,99.0,44.0
2020,2,A,골목상권,2110068,남영역 1번,1039.0,595.0,444.0,8.0,154.0,224.0,240.0,224.0,189.0,6.0,59.0,124.0,144.0,138.0,124.0,2.0,95.0,100.0,96.0,86.0,65.0
2020,2,A,골목상권,2110069,숙대입구,829.0,295.0,534.0,3.0,200.0,295.0,168.0,86.0,77.0,3.0,34.0,90.0,82.0,40.0,46.0,0.0,166.0,205.0,86.0,46.0,31.0
2020,2,A,골목상권,2110070,용산세무서,184.0,130.0,54.0,0.0,21.0,54.0,55.0,24.0,30.0,0.0,8.0,37.0,41.0,18.0,26.0,0.0,13.0,17.0,14.0,6.0,4.0
2020,2,A,골목상권,2110071,한강미주맨션아파트,281.0,182.0,99.0,0.0,36.0,68.0,68.0,55.0,54.0,0.0,20.0,44.0,40.0,41.0,37.0,0.0,16.0,24.0,28.0,14.0,17.0
2020,2,A,골목상권,2110072,열정도,374.0,244.0,130.0,6.0,108.0,96.0,78.0,51.0,35.0,0.0,51.0,71.0,62.0,37.0,23.0,6.0,57.0,25.0,16.0,14.0,12.0
2020,2,A,골목상권,2110073,삼각지역 3번,7916.0,2353.0,5563.0,56.0,2498.0,2872.0,1896.0,491.0,103.0,25.0,856.0,912.0,415.0,109.0,36.0,31.0,1642.0,1960.0,1481.0,382.0,67.0
2020,2,A,골목상권,2110074,서울역 12번,8149.0,1751.0,6398.0,152.0,5985.0,1340.0,330.0,181.0,161.0,9.0,598.0,652.0,233.0,134.0,125.0,143.0,5387.0,688.0,97.0,47.0,36.0
2020,2,A,골목상권,2110075,숙대입구역 1번,1630.0,736.0,894.0,9.0,270.0,506.0,417.0,289.0,139.0,5.0,69.0,188.0,182.0,181.0,111.0,4.0,201.0,318.0,235.0,108.0,28.0
2020,2,A,골목상권,2110076,삼각지역 14번,537.0,175.0,362.0,0.0,46.0,143.0,158.0,153.0,37.0,0.0,11.0,49.0,61.0,45.0,9.0,0.0,35.0,94.0,97.0,108.0,28.0
2020,2,A,골목상권,2110077,삼광초등학교,385.0,317.0,68.0,0.0,37.0,86.0,148.0,98.0,16.0,0.0,21.0,66.0,130.0,88.0,12.0,0.0,16.0,20.0,18.0,10.0,4.0
2020,2,A,골목상권,2110078,이촌동점보아파트,69.0,29.0,40.0,0.0,12.0,15.0,17.0,13.0,12.0,0.0,3.0,8.0,7.0,5.0,6.0,0.0,9.0,7.0,10.0,8.0,6.0
2020,2,A,골목상권,2110079,후암동주민센터,1084.0,584.0,500.0,4.0,223.0,262.0,267.0,196.0,132.0,3.0,73.0,156.0,156.0,105.0,91.0,1.0,150.0,106.0,111.0,91.0,41.0
2020,2,A,골목상권,2110080,해방촌예술마을,277.0,160.0,117.0,0.0,44.0,58.0,84.0,54.0,37.0,0.0,16.0,38.0,52.0,30.0,24.0,0.0,28.0,20.0,32.0,24.0,13.0
2020,2,A,골목상권,2110081,해방촌 남동측,291.0,170.0,121.0,0.0,46.0,68.0,58.0,64.0,55.0,0.0,14.0,37.0,30.0,41.0,48.0,0.0,32.0,31.0,28.0,23.0,7.0
2020,2,A,골목상권,2110082,용산구청,1571.0,779.0,792.0,2.0,165.0,447.0,417.0,439.0,101.0,2.0,45.0,147.0,200.0,302.0,83.0,0.0,120.0,300.0,217.0,137.0,18.0
2020,2,A,골목상권,2110083,서빙고역 1번,149.0,109.0,40.0,0.0,26.0,53.0,42.0,14.0,14.0,0.0,13.0,42.0,29.0,12.0,13.0,0.0,13.0,11.0,13.0,2.0,1.0
2020,2,A,골목상권,2110084,경리단길북측,315.0,168.0,147.0,0.0,47.0,85.0,84.0,57.0,42.0,0.0,23.0,36.0,39.0,36.0,34.0,0.0,24.0,49.0,45.0,21.0,8.0
2020,2,A,골목상권,2110085,경리단길남측,532.0,260.0,272.0,4.0,98.0,163.0,148.0,67.0,52.0,2.0,40.0,59.0,78.0,41.0,40.0,2.0,58.0,104.0,70.0,26.0,12.0
2020,2,A,골목상권,2110086,이태원역 북측,9251.0,3612.0,5639.0,12.0,3187.0,3893.0,1655.0,431.0,73.0,3.0,733.0,1559.0,905.0,357.0,55.0,9.0,2454.0,2334.0,750.0,74.0,18.0
2020,2,A,골목상권,2110087,이태원엔틱가구거리,463.0,213.0,250.0,0.0,185.0,174.0,58.0,31.0,15.0,0.0,54.0,89.0,43.0,17.0,10.0,0.0,131.0,85.0,15.0,14.0,5.0
2020,2,A,골목상권,2110088,오산고등학교,1696.0,1140.0,556.0,16.0,439.0,504.0,454.0,203.0,80.0,7.0,263.0,350.0,312.0,150.0,58.0,9.0,176.0,154.0,142.0,53.0,22.0
2020,2,A,골목상권,2110089,서빙고동주민센터,752.0,503.0,249.0,1.0,94.0,230.0,220.0,107.0,100.0,0.0,33.0,136.0,159.0,88.0,87.0,1.0,61.0,94.0,61.0,19.0,13.0
2020,2,A,골목상권,2110090,한국폴리텍대학서울정수캠퍼스,3968.0,2447.0,1521.0,1.0,446.0,1358.0,1632.0,500.0,31.0,1.0,173.0,548.0,1231.0,467.0,27.0,0.0,273.0,810.0,401.0,33.0,4.0
2020,2,A,골목상권,2110091,리움미술관,1106.0,810.0,296.0,0.0,216.0,345.0,343.0,155.0,47.0,0.0,117.0,236.0,293.0,128.0,36.0,0.0,99.0,109.0,50.0,27.0,11.0
2020,2,A,골목상권,2110092,NH농협은행 보광동지점,514.0,208.0,306.0,0.0,94.0,123.0,111.0,107.0,79.0,0.0,14.0,58.0,40.0,45.0,51.0,0.0,80.0,65.0,71.0,62.0,28.0
2020,2,A,골목상권,2110093,우사단길,2482.0,1548.0,934.0,2.0,325.0,1015.0,734.0,327.0,79.0,1.0,101.0,529.0,548.0,305.0,64.0,1.0,224.0,486.0,186.0,22.0,15.0
2020,2,A,골목상권,2110094,오산중학교,26.0,12.0,14.0,0.0,0.0,1.0,4.0,13.0,8.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,1.0,2.0,7.0,4.0
2020,2,A,골목상권,2110095,한강진역 3번,1186.0,801.0,385.0,16.0,160.0,326.0,321.0,298.0,65.0,8.0,61.0,235.0,227.0,226.0,44.0,8.0,99.0,91.0,94.0,72.0,21.0
2020,2,A,골목상권,2110096,한남힐사이드아파트,4186.0,2661.0,1525.0,5.0,1055.0,1176.0,900.0,902.0,148.0,3.0,457.0,705.0,613.0,757.0,126.0,2.0,598.0,471.0,287.0,145.0,22.0
2020,2,A,골목상권,2110097,한남초등학교,3116.0,1920.0,1196.0,1.0,597.0,1644.0,757.0,90.0,27.0,0.0,278.0,975.0,575.0,71.0,21.0,1.0,319.0,669.0,182.0,19.0,6.0
2020,2,A,골목상권,2110098,서울독일학교,242.0,91.0,151.0,0.0,57.0,85.0,68.0,23.0,9.0,0.0,15.0,22.0,34.0,15.0,5.0,0.0,42.0,63.0,34.0,8.0,4.0
2020,2,A,골목상권,2110099,유엔빌리지길,12646.0,10311.0,2335.0,33.0,1746.0,2596.0,3298.0,4558.0,415.0,25.0,904.0,1899.0,2859.0,4264.0,360.0,8.0,842.0,697.0,439.0,294.0,55.0
2020,2,A,골목상권,2110100,옥수동우편취급국,46.0,31.0,15.0,0.0,5.0,18.0,13.0,6.0,4.0,0.0,0.0,15.0,7.0,5.0,4.0,0.0,5.0,3.0,6.0,1.0,0.0
2020,2,A,골목상권,2110101,옥정중학교,218.0,121.0,97.0,0.0,55.0,51.0,65.0,31.0,16.0,0.0,24.0,34.0,43.0,13.0,7.0,0.0,31.0,17.0,22.0,18.0,9.0
2020,2,A,골목상권,2110102,옥수역 6번,3362.0,1140.0,2222.0,0.0,968.0,1050.0,724.0,422.0,198.0,0.0,202.0,328.0,319.0,197.0,94.0,0.0,766.0,722.0,405.0,225.0,104.0
2020,2,A,골목상권,2110103,옥수터널,13.0,11.0,2.0,1.0,0.0,2.0,2.0,6.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2020,2,A,골목상권,2110104,신금호역 4번,275.0,189.0,86.0,0.0,27.0,47.0,51.0,66.0,84.0,0.0,11.0,28.0,34.0,46.0,70.0,0.0,16.0,19.0,17.0,20.0,14.0
2020,2,A,골목상권,2110105,금동어린이공원,43.0,20.0,23.0,0.0,1.0,9.0,12.0,12.0,9.0,0.0,0.0,3.0,3.0,8.0,6.0,0.0,1.0,6.0,9.0,4.0,3.0
2020,2,A,골목상권,2110107,금호사거리,37.0,30.0,7.0,0.0,4.0,8.0,4.0,11.0,10.0,0.0,3.0,5.0,4.0,9.0,9.0,0.0,1.0,3.0,0.0,2.0,1.0
2020,2,A,골목상권,2110108,성동구립금호도서관,6.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
2020,2,A,골목상권,2110109,금호삼성래미안아파트,92.0,39.0,53.0,0.0,7.0,10.0,12.0,42.0,21.0,0.0,2.0,6.0,3.0,15.0,13.0,0.0,5.0,4.0,9.0,27.0,8.0
2020,2,A,골목상권,2110110,상왕십리역 6번,93.0,55.0,38.0,1.0,12.0,22.0,24.0,18.0,16.0,1.0,7.0,12.0,13.0,10.0,12.0,0.0,5.0,10.0,11.0,8.0,4.0
2020,2,A,골목상권,2110111,대현산장미원,51.0,40.0,11.0,0.0,6.0,7.0,6.0,17.0,15.0,0.0,6.0,4.0,4.0,13.0,13.0,0.0,0.0,3.0,2.0,4.0,2.0
2020,2,A,골목상권,2110112,행당역 2번,205.0,100.0,105.0,0.0,37.0,37.0,36.0,53.0,42.0,0.0,14.0,19.0,15.0,26.0,26.0,0.0,23.0,18.0,21.0,27.0,16.0
2020,2,A,골목상권,2110113,응봉산,77.0,43.0,34.0,0.0,14.0,15.0,14.0,16.0,18.0,0.0,4.0,11.0,7.0,6.0,15.0,0.0,10.0,4.0,7.0,10.0,3.0
2020,2,A,골목상권,2110114,왕십리파출소,68.0,21.0,47.0,0.0,3.0,2.0,11.0,24.0,28.0,0.0,1.0,1.0,4.0,10.0,5.0,0.0,2.0,1.0,7.0,14.0,23.0
2020,2,A,골목상권,2110115,상왕십리역 3번,945.0,362.0,583.0,10.0,392.0,218.0,156.0,113.0,56.0,0.0,76.0,84.0,93.0,75.0,34.0,10.0,316.0,134.0,63.0,38.0,22.0
2020,2,A,골목상권,2110116,청계천박물관,4884.0,3674.0,1210.0,30.0,342.0,780.0,1090.0,1772.0,870.0,26.0,217.0,571.0,881.0,1319.0,660.0,4.0,125.0,209.0,209.0,453.0,210.0
2020,2,A,골목상권,2110117,성동구보건소,103.0,73.0,30.0,1.0,14.0,27.0,19.0,33.0,9.0,1.0,10.0,20.0,11.0,25.0,6.0,0.0,4.0,7.0,8.0,8.0,3.0
2020,2,A,골목상권,2110118,왕십리역 9번,697.0,487.0,210.0,1.0,90.0,182.0,204.0,129.0,91.0,0.0,62.0,110.0,144.0,93.0,78.0,1.0,28.0,72.0,60.0,36.0,13.0
2020,2,A,골목상권,2110119,마장지하차도,127.0,89.0,38.0,0.0,17.0,26.0,32.0,26.0,26.0,0.0,12.0,22.0,19.0,18.0,18.0,0.0,5.0,4.0,13.0,8.0,8.0
2020,2,A,골목상권,2110120,서울숲카페거리,79.0,49.0,30.0,0.0,8.0,12.0,35.0,18.0,6.0,0.0,3.0,8.0,23.0,10.0,5.0,0.0,5.0,4.0,12.0,8.0,1.0
2020,2,A,골목상권,2110121,한양대역 4번,45.0,30.0,15.0,0.0,3.0,10.0,8.0,11.0,13.0,0.0,2.0,5.0,5.0,7.0,11.0,0.0,1.0,5.0,3.0,4.0,2.0
2020,2,A,골목상권,2110122,마장역 2번,464.0,271.0,193.0,1.0,60.0,88.0,117.0,113.0,85.0,1.0,32.0,59.0,68.0,61.0,50.0,0.0,28.0,29.0,49.0,52.0,35.0
2020,2,A,골목상권,2110123,마장역 3번,511.0,382.0,129.0,0.0,42.0,56.0,91.0,185.0,137.0,0.0,21.0,36.0,63.0,141.0,121.0,0.0,21.0,20.0,28.0,44.0,16.0
2020,2,A,골목상권,2110124,뚝섬역교차로,1253.0,1006.0,247.0,7.0,170.0,155.0,222.0,312.0,387.0,6.0,94.0,111.0,169.0,268.0,358.0,1.0,76.0,44.0,53.0,44.0,29.0
2020,2,A,골목상권,2110125,사근동살곶이상점가,135.0,83.0,52.0,2.0,25.0,39.0,35.0,21.0,13.0,2.0,13.0,21.0,24.0,13.0,10.0,0.0,12.0,18.0,11.0,8.0,3.0
2020,2,A,골목상권,2110126,서울숲역 1번,27.0,18.0,9.0,0.0,0.0,7.0,2.0,12.0,6.0,0.0,0.0,6.0,0.0,7.0,5.0,0.0,0.0,1.0,2.0,5.0,1.0
2020,2,A,골목상권,2110127,성수1가1동주민센터,290.0,157.0,133.0,0.0,31.0,55.0,56.0,100.0,48.0,0.0,11.0,40.0,31.0,47.0,28.0,0.0,20.0,15.0,25.0,53.0,20.0
2020,2,A,골목상권,2110128,성원중학교,1237.0,712.0,525.0,1.0,127.0,206.0,296.0,338.0,269.0,1.0,66.0,118.0,185.0,203.0,139.0,0.0,61.0,88.0,111.0,135.0,130.0
2020,2,A,골목상권,2110129,성원어린이공원,664.0,421.0,243.0,1.0,65.0,126.0,138.0,185.0,149.0,0.0,35.0,74.0,91.0,111.0,110.0,1.0,30.0,52.0,47.0,74.0,39.0
2020,2,A,골목상권,2110130,답십리역 6번,105.0,89.0,16.0,0.0,20.0,24.0,38.0,15.0,8.0,0.0,17.0,20.0,35.0,10.0,7.0,0.0,3.0,4.0,3.0,5.0,1.0
2020,2,A,골목상권,2110131,성수동카페거리,4798.0,3110.0,1688.0,15.0,902.0,1536.0,1123.0,699.0,523.0,9.0,460.0,993.0,777.0,497.0,374.0,6.0,442.0,543.0,346.0,202.0,149.0
2020,2,A,골목상권,2110132,성수2가3동주민센터,786.0,521.0,265.0,0.0,97.0,182.0,220.0,197.0,90.0,0.0,67.0,133.0,145.0,108.0,68.0,0.0,30.0,49.0,75.0,89.0,22.0
2020,2,A,골목상권,2110133,서울교통공사,122.0,93.0,29.0,0.0,19.0,25.0,33.0,21.0,24.0,0.0,12.0,18.0,29.0,17.0,17.0,0.0,7.0,7.0,4.0,4.0,7.0
2020,2,A,골목상권,2110134,성수119안전센터,771.0,587.0,184.0,4.0,65.0,108.0,185.0,252.0,157.0,4.0,38.0,78.0,143.0,200.0,124.0,0.0,27.0,30.0,42.0,52.0,33.0
2020,2,A,골목상권,2110135,성동세무서,355.0,182.0,173.0,0.0,41.0,69.0,96.0,66.0,83.0,0.0,7.0,34.0,41.0,34.0,66.0,0.0,34.0,35.0,55.0,32.0,17.0
2020,2,A,골목상권,2110136,경수초등학교,4745.0,2743.0,2002.0,43.0,1169.0,1097.0,978.0,875.0,583.0,32.0,439.0,633.0,615.0,593.0,431.0,11.0,730.0,464.0,363.0,282.0,152.0
